Data,ID,Name,Power,Alliance,T4-Kills,T5-Kills,Total Kill Points,Dead Troops,Troops Power
2025/08/13,91496232,紅ˣ ジン,"99,564,904",62BZ,"161,832,701","361,019,029","8,861,236,295","30,920,582","40,931,234"
2025/08/13,66294152,ʚ豹ɞ Rasshii,"98,085,420",62Ys,"236,792,538","425,583,445","10,930,937,184","40,473,018","39,692,800"
2025/08/13,50898218,SUIRȺN,"98,030,907",62Ys,"147,357,027","241,316,606","6,315,546,696","46,271,875","39,112,987"
2025/08/13,63797256,管理職キセル Æ,"97,806,710",62Ys,"374,651,592","418,515,973","12,161,544,942","34,511,951","39,052,690"
2025/08/13,46175375,紅ˣ デデドン,"97,146,405",62BZ,"144,544,406","324,700,945","7,955,068,556","26,388,402","37,498,035"
2025/08/13,81057748,Ishi ちゃま,"96,977,360",62BZ,"163,521,790","254,069,899","6,727,566,621","24,903,595","45,237,408"
2025/08/13,75579014,ともママ,"96,779,237",62Ys,"58,461,739","209,796,721","4,817,965,933","25,097,192","38,874,517"
2025/08/13,86349143,紅ˣ MIZUKAZE,"96,645,420",62BZ,"83,394,714","210,564,472","5,051,633,729","21,399,949","38,075,253"
2025/08/13,75566107,zurgom,"96,515,435",62BZ,"46,380,280","67,865,184","1,828,633,060","18,019,244","40,943,615"
2025/08/13,86781410,紅ˣ Nobooのぶ,"96,512,815",62BZ,"69,544,219","224,401,835","5,195,554,808","16,034,128","40,228,745"
2025/08/13,57960264,Æ閻魔Rimuru,"96,505,171",62Ys,"141,666,984","325,240,145","7,939,638,956","30,536,620","37,674,451"
2025/08/13,63774646,NORIMETAL Æ,"95,523,004",62BZ,"106,803,293","241,522,275","5,935,451,090","22,850,054","37,741,384"
2025/08/13,48275800,ʸˢglonige Æ,"95,001,179",62Ys,"179,103,049","413,571,007","10,088,984,254","29,425,443","36,074,209"
2025/08/13,43195392,Pô珍VaziBoo,"94,700,267",62Ys,"223,077,974","527,046,908","12,813,121,069","34,966,557","36,343,447"
2025/08/13,43594774,紅ˣ ぺじぃ,"94,582,916",62Ys,"123,501,049","275,084,214","6,776,188,788","22,703,423","37,304,596"
2025/08/13,63729084,ʸˢ BaKuChI Æ,"93,158,177",62Ys,"63,225,345","165,267,921","3,949,614,082","14,630,342","35,623,057"
2025/08/13,50769820,ヒデロ,"92,485,969",62Ys,"201,304,686","166,260,892","5,403,038,629","31,936,592","33,729,249"
2025/08/13,45188350,紅ˣ マイキー,"91,445,364",62BZ,"68,005,098","216,135,309","5,013,804,490","19,050,396","33,655,344"
2025/08/13,43458429,紅x雪坊主,"90,908,121",62BZ,"463,436,336","261,172,046","10,010,134,864","29,947,612","32,753,801"
2025/08/13,61953062,裏ボス・ユミエラ,"90,624,577",62TM,"159,103,811","180,828,069","5,243,422,882","33,517,739","33,527,857"
2025/08/13,80321071,ᴷ Coco ㌁,"90,385,371",62Ys,"155,955,956","215,400,040","5,903,957,323","27,055,329","32,224,201"
2025/08/13,44900008,じぇんとD5,"90,266,494",62Ys,"98,535,842","197,408,840","4,964,793,201","34,256,358","31,893,794"
2025/08/13,65742436,TAIKI,"90,049,301",62Ys,"161,679,527","133,274,162","4,380,688,231","25,824,850","32,375,581"
2025/08/13,46388305,boti ぎーの,"89,941,198",62Ys,"63,491,189","129,499,725","3,231,235,826","33,702,568","31,424,528"
2025/08/13,69345081,にゃぎʚnxɞ,"89,922,877",62BZ,"103,316,761","251,305,061","6,080,778,812","16,739,362","31,971,657"
2025/08/13,59221224,ʸˢ ʚïɞよあん,"89,563,539",62Ys,"72,047,517","177,202,818","4,274,906,137","19,502,886","32,070,519"
2025/08/13,75537207,ʸˢうさぎ Æ,"89,378,367",62Ys,"78,859,730","123,257,578","3,272,321,947","33,530,626","31,310,497"
2025/08/13,74815838,とちまる00605,"89,341,798",62Ys,"79,679,707","198,786,625","4,791,133,418","20,308,398","31,642,178"
2025/08/13,63631811,紅ˣ ゴロリーÆ,"89,208,474",62BZ,"77,708,972","167,843,154","4,141,305,725","22,273,669","31,440,154"
2025/08/13,86419633,火将口シエル,"89,197,162",62Ys,"48,019,818","112,423,349","2,741,069,518","14,964,148","33,552,142"
2025/08/13,46840585,冷奴カズキチÆ,"88,482,219",62Ys,"56,635,605","101,392,795","2,610,035,442","32,598,914","30,584,599"
2025/08/13,56224326,Acid Black 2020,"87,770,592",62Ys,"53,655,140","155,052,362","3,642,796,338","16,752,615","29,340,822"
2025/08/13,44034654,motul23,"86,405,264",62Ys,"34,106,783","104,318,736","2,447,965,931","20,284,611","29,731,994"
2025/08/13,43260320,ᴼᴴあぱ,"86,094,011",62BZ,"137,796,499","261,883,366","6,633,356,535","28,692,684","28,936,791"
2025/08/13,90988807,NanaKat,"85,358,056",62BZ,"22,846,415","75,865,563","1,756,936,639","13,436,618","28,802,936"
2025/08/13,43827528,ʸˢnøødle,"85,126,069",62Ys,"53,197,880","110,496,869","2,753,481,856","22,593,091","28,363,249"
2025/08/13,44338285,Hirokita026,"85,060,664",62BZ,"102,605,832","133,953,811","3,753,917,876","24,500,882","27,421,294"
2025/08/13,66165609,ʸˢ Emoo Æ,"85,000,000",62Ys,"83,926,751","215,832,218","5,160,105,008","15,003,658","27,049,580"
2025/08/13,48356981,紅ˣ ふっく,"84,779,500",62BZ,"59,822,434","117,318,067","2,955,361,141","25,005,800","25,876,530"
2025/08/13,52059202,ʸˢmorio Æ,"84,311,226",62Ys,"132,163,764","223,435,087","5,833,451,640","25,163,141","26,540,606"
2025/08/13,46666349,紅ˣ skïn,"84,280,053",62BZ,"199,836,821","309,828,117","8,229,919,295","45,208,993","25,860,633"
2025/08/13,64955618,犬畜生零式,"84,194,715",62BZ,"38,307,484","58,575,827","1,557,601,336","13,056,801","27,966,545"
2025/08/13,64288854,紅ˣ Marumiちゃま,"83,919,012",62BZ,"72,778,913","124,425,927","3,240,225,014","21,683,555","27,081,442"
2025/08/13,90774894,PANASONIC vn,"83,864,850",62BZ,"49,511,710","108,928,084","2,690,214,334","13,669,942","28,262,080"
2025/08/13,61418186,肉肉18,"83,633,962",62BZ,"62,286,445","135,445,303","3,339,370,202","20,970,000","27,839,892"
2025/08/13,53533972,のりのり48,"82,990,732",no alliance,"27,732,521","19,360,749","692,769,850","12,700,025","27,581,062"
2025/08/13,58841319,濃い綾鷹,"82,126,650",62Ys,"3,398,281","12,728,482","291,239,023","14,980,686","28,407,550"
2025/08/13,76902220,紅ほっぺnarumoちゃま,"81,877,059",62BZ,"19,134,144","68,419,586","1,563,149,609","12,612,166","26,395,189"
2025/08/13,138362915,Shiro Itachi,"81,555,459",62Ys,"56,961,792","72,968,504","2,052,879,143","8,410,830","26,559,139"
2025/08/13,60397571,ぴよねえ,"81,464,976",62Ys,"104,021,219","137,847,135","3,814,497,717","18,701,014","24,510,956"
2025/08/13,45793372,どっふぃーた,"81,176,178",62Ys,"27,083,750","82,235,149","1,926,452,348","13,670,102","28,391,135"
2025/08/13,43424337,HÆX,"81,109,880",62MJ,"44,497,819","79,914,381","2,066,496,375","23,643,597","27,985,949"
2025/08/13,53608410,BÖN,"80,884,555",62Ys,"94,894,119","146,261,953","3,894,907,078","25,018,667","24,303,335"
2025/08/13,55065591,ʸˢCooÆ,"80,758,930",62Ys,"43,918,015","97,994,752","2,404,465,093","18,216,660","24,413,660"
2025/08/13,75898438,ねこっ痔,"80,744,509",62Ys,"37,000,764","99,757,228","2,368,119,358","17,727,243","23,904,089"
2025/08/13,75607809,Asmr24,"80,161,388",62Ys,"2,651,283","2,171,552","79,108,296","15,165,117","23,611,068"
2025/08/13,52814571,金太郎Æ,"80,150,644",62Ys,"25,646,805","40,634,722","1,121,924,493","21,978,704","23,567,874"
2025/08/13,62101961,Onaちゃま,"80,147,606",62BZ,"44,939,733","71,217,690","1,878,210,154","10,971,962","20,430,886"
2025/08/13,61321258,紅ˣ のびー,"80,145,690",62BZ,"54,165,614","84,092,162","2,234,540,537","19,667,752","23,229,870"
2025/08/13,52655143,コウスケ34,"79,890,988",62Ys,"46,356,662","68,957,490","1,889,950,343","15,745,430","23,664,568"
2025/08/13,87413138,ロマークエオルシア,"79,863,669",62MJ,"8,492,202","11,216,055","312,273,141","14,842,524","26,115,349"
2025/08/13,90904241,紅ˣ ケンtärö,"79,835,600",62BZ,"54,053,603","115,931,830","2,868,517,153","14,068,759","23,753,080"
2025/08/13,50098845,ﾁﾝpô隊 ガル美,"79,756,014",62Ys,"116,128,113","83,058,361","2,917,766,149","48,006,614","21,739,944"
2025/08/13,75764903,Noko12,"79,566,553",62Ys,"51,366,650","104,854,435","2,628,628,185","19,533,682","25,566,563"
2025/08/13,154938108,ナイキ,"79,155,980",62BZ,"27,261,745","25,735,990","821,634,181","4,144,442","23,800,710"
2025/08/13,62075692,Hanaちゃま,"78,895,041",62BZ,"70,567,185","62,641,562","1,983,369,724","23,564,410","20,567,221"
2025/08/13,54303154,ネギネギᴅ,"78,624,304",62Ys,"44,432,831","100,838,791","2,470,606,231","23,133,565","21,971,684"
2025/08/13,43394199,紅ˣ ɢᴀs君,"78,554,319",62BZ,"205,378,124","117,517,066","4,517,798,119","30,343,093","21,257,449"
2025/08/13,53813223,ʸˢ B B Æ,"78,533,360",62Ys,"52,974,195","61,942,694","1,777,246,604","25,241,548","21,883,590"
2025/08/13,63992306,ʸˢ紅りんごÆ,"78,387,959",62Ys,"23,946,717","70,027,551","1,641,898,746","19,744,668","22,577,789"
2025/08/13,58546327,またわー48,"78,386,670",62BZ,"14,600,708","24,200,890","631,055,905","11,009,122","23,404,053"
2025/08/13,47773149,紅ˣ 雀雀3,"78,329,359",62BZ,"31,314,491","49,269,082","1,302,146,361","13,692,329","25,636,601"
2025/08/13,61714704,ʚ fibril ɞ,"78,271,232",62Ys,"68,666,884","124,375,864","3,190,131,001","24,013,708","21,654,062"
2025/08/13,61731164,Gr SAI5,"78,270,165",62Ys,"160,743,238","208,085,844","5,789,566,092","36,427,197","20,980,545"
2025/08/13,60745472,ゆり子,"77,929,796",62TM,"99,640,629","135,657,742","3,767,280,870","24,378,015","21,745,076"
2025/08/13,154741314,Mo ももももも,"77,610,917",62BZ,"16,350,225","38,586,653","960,705,455","5,458,898","23,687,919"
2025/08/13,75587994,Cibunnn,"77,226,620",62BZ,"5,310,273","6,229,596","178,136,551","7,032,852","21,465,000"
2025/08/13,75613491,PASIR705,"76,215,634",62Ys,"44,909,051","49,139,910","1,445,005,405","20,551,004","19,721,314"
2025/08/13,84714336,戦Yupi ちゃま,"76,069,437",62BZ,"63,763,253","99,656,136","2,636,632,367","42,507,367","19,675,267"
2025/08/13,75679130,XxReNzOxX,"76,050,686",62Ys,"6,926,086","11,302,400","296,046,154","10,435,858","21,932,469"
2025/08/13,86443543,ruru・rakusu1,"75,558,597",62Ys,"76,811,997","79,891,449","2,397,875,372","39,098,812","17,962,427"
2025/08/13,55440003,紅ˣ futasora,"75,051,100",62BZ,"45,669,035","81,812,365","2,104,243,247","17,843,532","18,422,930"
2025/08/13,56303355,にゃんこネコ,"74,877,360",62Ys,"39,275,213","50,018,858","1,403,788,863","15,236,170","19,850,869"
2025/08/13,52651826,きむりん320,"74,563,766",62Ys,"21,967,664","26,709,132","763,110,837","20,543,531","18,529,646"
2025/08/13,44002835,Mana walker,"74,439,142",62Ys,"124,477,711","184,738,774","4,974,718,678","25,825,829","22,018,508"
2025/08/13,17473606,ŠioMiGaDjuro,"74,133,534",62BZ,"5,860,506","10,235,865","263,745,464","15,032,970","19,594,707"
2025/08/13,45719095,小雪坊主,"73,856,270",62BZ,"104,873,659","92,968,540","2,940,426,166","27,325,649","26,810,801"
2025/08/13,75554833,松次郎,"73,721,634",62Ys,"102,978,299","96,926,329","3,033,092,622","17,661,989","18,701,414"
2025/08/13,63059524,cb333,"73,719,863",no alliance,"18,922,435","47,434,835","1,153,593,180","15,342,907","23,692,345"
2025/08/13,86288108,紅ˣ ʚこんɞ,"73,034,323",62BZ,"26,730,060","46,836,267","1,237,333,756","22,173,825","25,685,924"
2025/08/13,84678016,ᴶᴼᴱ Hung,"72,641,730",62BZ,"65,639,702","106,606,552","2,818,329,266","25,608,322","16,837,810"
2025/08/13,45150232,ラッシーサブだよ,"72,437,494",no alliance,"128,276,831","108,169,988","3,479,899,962","33,475,081","16,100,224"
2025/08/13,63826732,りんちー,"72,382,637",62Ys,"69,589,845","141,814,094","3,546,199,126","21,952,682","15,231,467"
2025/08/13,63600496,JUJUMAKI,"72,348,924",62BZ,"24,869,365","44,997,227","1,152,342,271","14,634,007","17,122,854"
2025/08/13,46044173,ʸˢglosta Æ,"72,234,510",62Ys,"32,551,921","50,078,325","1,340,941,891","29,142,054","16,549,943"
2025/08/13,44105544,Pô珍VaziPoo,"72,231,571",62Ys,"44,574,722","51,131,970","1,478,710,459","33,147,313","15,519,801"
2025/08/13,77673574,LLumiére,"72,217,803",62BZ,"10,356,385","13,585,833","377,931,931","8,585,817","18,258,864"
2025/08/13,76049585,Shinn boss,"71,890,610",62GT,"545,971","940,225","24,588,127","5,874,335","16,694,190"
2025/08/13,63503392,bui47,"71,817,413",62BZ,"16,037,408","20,804,930","580,133,184","15,731,363","15,763,543"
2025/08/13,75564816,Thailand A,"71,695,833",Y#JK,"456,912","502,598","19,009,947","3,155,185","23,417,492"
2025/08/13,48819294,ʸˢglonike Æ,"71,661,956",62Ys,"179,377,812","210,816,473","6,051,152,936","33,641,740","14,825,486"
2025/08/13,75199114,LocKỾ,"71,654,130",62Ys,"45,287,422","37,002,892","1,226,201,635","11,338,672","15,057,410"
2025/08/13,63721938,紅ˣ モグスケ,"71,321,726",no alliance,"38,188,158","36,640,737","1,127,785,446","20,005,223","14,114,206"
2025/08/13,61940800,水銀ﾁﾝPôもっこり,"70,922,145",62Ys,"19,897,947","35,631,962","919,091,752","25,175,323","14,543,425"
2025/08/13,43534607,きよっかす,"69,985,879",62Ys,"14,081,865","30,561,947","753,849,082","21,163,244","13,726,509"
2025/08/13,102273426,紅ˣ村西とおる,"69,629,201",62BZ,"35,987,739","72,967,450","1,856,151,514","26,766,388","13,266,381"
2025/08/13,74799240,紅ˣ まはろᵁᵂ,"69,336,130",62BZ,"27,609,760","38,239,211","1,047,247,605","9,696,092","14,137,239"
2025/08/13,75599779,ANUBIS EG,"69,320,364",62Ys,"25,857,197","31,951,100","911,631,118","14,170,815","13,589,494"
2025/08/13,60410525,げききち Ǣ,"69,307,189",62Ys,"56,685,019","55,266,131","1,682,063,790","18,315,240","13,284,119"
2025/08/13,76340322,るいぼすtea Æ,"69,281,543",62Ys,"12,639,952","32,428,235","775,774,716","12,552,501","18,803,581"
2025/08/13,44858086,のりそん,"69,274,860",62Ys,"19,202,467","22,847,280","654,005,708","17,880,910","12,006,440"
2025/08/13,53757320,D toomo,"68,811,574",no alliance,"101,191,741","80,021,835","2,632,540,756","13,062,104","13,949,207"
2025/08/13,80392008,AltCtrlDlt,"68,759,773",62BZ,"43,686,510","26,825,015","984,370,833","13,400,547","22,318,233"
2025/08/13,76340651,ゴネタ0826,"68,737,687",62Ys,"63,045,447","92,144,790","2,490,244,945","14,772,040","13,919,297"
2025/08/13,73102255,おとーん Æ,"68,657,975",62Ys,"14,689,155","24,122,997","633,070,345","14,875,199","13,759,334"
2025/08/13,67648024,紅ˣëBLASTë,"68,457,192",62BZ,"53,786,625","71,977,421","1,982,648,372","15,386,034","12,157,172"
2025/08/13,56868340,博打,"67,577,510",62Ys,"3,459,375","5,737,516","151,069,826","5,101,476","14,420,606"
2025/08/13,88365101,ʚ水ɞ ひざくら,"67,549,113",62Ys,"5,742,704","9,455,423","246,751,456","12,571,446","22,197,962"
2025/08/13,75803233,大雪坊主,"67,234,226",62EV,"18,526,575","11,295,324","415,603,870","19,608,648","21,930,245"
2025/08/13,79489008,ANUBIS Eg,"67,075,093",no alliance,"9,265,474","13,739,961","375,469,169","9,997,007","15,009,823"
2025/08/13,76168162,하트비는 내리고,"66,827,858",62Ys,"1,444,477","3,610,949","87,804,737","8,449,401","11,334,588"
2025/08/13,86444858,RENAエンジェルス,"66,659,459",62MJ,"10,352,684","13,177,133","371,215,514","15,062,787","15,265,133"
2025/08/13,44331666,ʸˢsorakazeÆ,"66,251,451",62Ys,"16,642,349","31,797,390","804,954,125","7,884,520","9,655,331"
2025/08/13,75549989,하나 hime,"65,249,398",62BZ,"15,916,701","32,694,952","825,747,713","10,757,365","23,722,198"
2025/08/13,44492806,無課金のYO,"65,148,688",62Bs,"85,268,515","60,147,898","2,089,945,487","19,337,164","9,054,318"
2025/08/13,75641822,颯翔 Hayato,"64,939,922",no alliance,"805,728","1,232,690","33,631,762","5,763,833","11,512,127"
2025/08/13,53322739,Asu kariN,"64,903,132",62Ys,"21,187,715","55,079,877","1,316,041,116","13,633,558","11,842,362"
2025/08/13,75450101,pOgAk16,"64,596,037",62BZ,"2,681,437","3,806,848","108,007,004","14,408,193","11,129,448"
2025/08/13,44331105,もっこりÆ,"64,350,321",62Ys,"51,020,520","75,616,086","2,025,358,850","15,510,477","7,804,001"
2025/08/13,75551736,たまごま,"64,256,605",62Ys,"12,327,243","33,104,371","800,438,894","10,999,747","15,660,417"
2025/08/13,44521587,紅ˣねふぇるPïtö,"64,231,534",62BZ,"59,066,973","39,185,677","1,409,451,531","20,013,296","8,120,117"
2025/08/13,75199727,ビールと餃子,"64,136,121",62Ys,"1,068,347","2,753,533","66,492,028","6,671,119","22,453,044"
2025/08/13,59329937,ʸˢRicoSuaveÆ,"63,994,960",no alliance,"105,714,546","65,515,259","2,374,984,759","30,069,233","5,357,040"
2025/08/13,2588466,Wind Chasers,"62,951,317",Y#JK,"50,762,659","44,632,893","1,422,013,512","18,960,945","8,181,700"
2025/08/13,152429896,ʚ淡ɞ ふぃぶりる,"62,564,650",62Bs,"8,985,052","15,009,450","390,252,510","6,676,633","15,932,606"
2025/08/13,75675049,Dr Marihuana,"62,171,403",62BZ,"18,764,092","21,260,128","617,105,665","10,923,409","8,352,310"
2025/08/13,61225184,Raru7,"61,818,984",62Ys,"71,569,054","67,040,791","2,073,572,391","18,100,278","7,088,864"
2025/08/13,48259621,すーじーー,"61,694,147",vsr,"15,377,640","13,459,136","426,507,286","14,088,110","6,799,781"
2025/08/13,47070925,久保田万寿,"61,673,844",Y#JK,"13,971,366","10,165,038","344,479,954","6,677,550","4,992,824"
2025/08/13,75740891,紅ˣ スイカ,"60,260,596",no alliance,"11,271,085","26,513,543","645,933,907","7,663,724","14,450,772"
2025/08/13,75683333,亮1889,"60,138,193",62US,"414,820","871,291","22,935,363","466,435","5,211,176"
2025/08/13,75966931,hazel 2120,"60,109,748",vsr,"2,085,235","1,500,866","51,364,156","2,193,326","17,731,164"
2025/08/13,75648034,DRTheGovernor,"60,053,606",62Ys,"155,503","632,091","14,243,206","5,734,086","9,308,144"
2025/08/13,77788288,テンペスト03,"59,412,364",62BZ,"16,359,960","17,310,684","511,596,842","10,873,683","9,519,127"
2025/08/13,49758837,B4NK 62,"59,409,317",62AQ,"9,114,021","2,932,090","157,413,109","5,992,835","11,735,130"
2025/08/13,75627894,Night Train99,"59,396,132",62TM,"439,760","814,022","22,626,499","7,051,839","5,618,012"
2025/08/13,45776171,PON ᴶ,"59,333,814",62Ys,"36,672,710","52,992,991","1,439,494,261","20,482,151","3,439,197"
2025/08/13,61504593,ᴾʳ Princeちゃま,"59,288,274",62BZ,"110,898,642","72,493,181","2,582,562,021","16,650,036","3,314,133"
2025/08/13,70987081,紅ˣ 鬼烈火,"58,836,073",62Ys,"2,794,403","4,806,141","124,807,639","11,049,979","18,222,801"
2025/08/13,19969523,ZIMBA 777,"58,552,653",62AQ,"4,698,128","1,813,969","85,475,536","11,260,049","9,244,630"
2025/08/13,75526025,ハクサマ,"58,478,436",no alliance,"408,527","70,536","5,624,951","5,888,069","5,895,010"
2025/08/13,89031638,ʏᴅᴍ Joe,"58,389,355",62BZ,"26,021,584","20,654,667","682,835,722","19,741,008","8,094,485"
2025/08/13,44359215,キセルンルン,"58,300,407",62Bs,"20,920,741","12,089,648","473,732,696","6,892,641","3,461,216"
2025/08/13,68592382,有難うございました,"58,085,270",no alliance,"70,134,378","98,817,081","2,685,757,363","23,756,286",0
2025/08/13,64506234,isa me is yogi,"57,377,673",62Ys,"17,129,248","12,768,464","439,913,889","18,705,398","5,092,766"
2025/08/13,60331566,loveandPeace子,"57,318,201",62TM,"5,209,091","8,403,423","221,221,360","5,417,862","2,626,734"
2025/08/13,75715573,いーちゃんÆ,"57,010,670",no alliance,"41,527,750","73,700,944","1,895,750,784","12,631,314",0
2025/08/13,75995466,마 뚱,"56,747,533",62BZ,"22,834,977","37,940,372","1,002,160,953","15,115,670","354,000"
2025/08/13,66401694,Renaエンジェルス,"56,665,974",62MJ,"3,377,327","2,243,226","80,235,873","2,843,170","7,723,375"
2025/08/13,66856286,Shibi333,"56,597,236",62BZ,"6,757,996","7,827,703","228,365,451","15,081,478","16,887,877"
2025/08/13,91183458,紅ˣ Ser1zAwÂ,"56,110,455",62TM,"9,589,730","8,591,873","277,398,813","3,394,856","2,437,408"
